Date,equity
2018-12-10,13718.152760210798
2018-12-11,13722.976345525483
2018-12-12,13656.37199338733
2018-12-13,13655.750368252531
2018-12-14,13715.311864204303
2018-12-17,13715.820094054043
2018-12-18,13739.858105652127
2018-12-19,13794.747478827543
2018-12-20,13689.551869029458
2018-12-21,13771.170651793971
2018-12-24,13746.904810608989
2018-12-26,13752.712631412118
2018-12-27,13719.067310411296
2018-12-28,13739.482707351672
2018-12-31,13775.531577861257
2019-01-02,13864.406376588875
2019-01-03,13964.687106853597
2019-01-04,13821.316809961825
2019-01-07,13756.93953659694
2019-01-08,13739.331778878337
2019-01-09,13682.635770166598
2019-01-10,13675.643788295742
2019-01-11,13716.992107988728
2019-01-14,13618.597624002274
2019-01-15,13805.375539917553
2019-01-16,13884.380179350881
2019-01-17,14070.372332218232
2019-01-18,14447.01150991388
2019-01-22,14041.211571098593
2019-01-23,14049.75496185446
2019-01-24,14200.915316253604
2019-01-25,14435.32523679816
2019-01-28,14343.088945564992
2019-01-29,14341.291825336073
2019-01-30,14695.708574958991
2019-01-31,15087.875232668852
2019-02-01,14831.422870683033
2019-02-04,15021.291353429102
2019-02-05,15242.77000207166
2019-02-06,15235.839925287899
2019-02-07,15031.515153887634
2019-02-08,15076.233868812136
2019-02-11,15234.46897042051
2019-02-12,15677.166978049136
2019-02-13,15849.577926885344
2019-02-14,15711.553758738495
2019-02-15,16092.246048704208
2019-02-19,16168.039218392818
2019-02-20,15949.481945647316
2019-02-21,15974.1414615075
2019-02-22,16377.09185769446
2019-02-25,16438.907960435074
2019-02-26,16506.355947983713
2019-02-27,16620.01971583504
2019-02-28,16475.16725553583
2019-03-01,16628.595609755386
2019-03-04,16120.942660470688
2019-03-05,16010.664015321312
2019-03-06,15846.921792410854
2019-03-07,15784.248992962152
2019-03-08,15765.891882312726
2019-03-11,16268.963334212369
2019-03-12,16209.781921335305
2019-03-13,16403.319355146577
2019-03-14,16324.238540001728
2019-03-15,16348.767821110248
2019-03-18,16534.252614505735
2019-03-19,16500.897525134347
2019-03-20,16389.04651994925
2019-03-21,16678.061809239844
2019-03-22,16121.517286146347
2019-03-25,16148.538500018598
2019-03-26,16311.75214916004
2019-03-27,16270.4735541483
2019-03-28,16424.59260714935
2019-03-29,16644.988986553977
2019-04-01,16966.27324852326
2019-04-02,17012.530812185698
2019-04-03,17166.08001811124
2019-04-04,16995.642379060777
2019-04-05,17122.930873587295
2019-04-08,17186.991529474966
2019-04-09,17092.56647858512
2019-04-10,17145.05319321445
2019-04-11,17186.31335074045
2019-04-12,17412.667303327285
2019-04-15,17379.444201847466
2019-04-16,17474.801358430734
2019-04-17,17447.557145972627
2019-04-18,17510.50465137597
2019-04-22,17428.702070809315
2019-04-23,17673.25260372912
2019-04-24,17617.49250822993
2019-04-25,17402.70731421339
2019-04-26,17591.59881455721
2019-04-29,17566.335273381654
2019-04-30,17638.116719416572
2019-05-01,17342.260672621604
2019-05-02,17299.209626662418
2019-05-03,17593.700543220733
2019-05-06,17365.496922123184
2019-05-07,16922.06748235955
2019-05-08,16911.401493921505
2019-05-09,16810.66482698299
2019-05-10,16952.491422823357
2019-05-13,16344.689648503394
2019-05-14,16558.439592070896
2019-05-15,16626.139710787527
2019-05-16,16859.89531802577
2019-05-17,16677.208618445606
2019-05-20,16507.23875450424
2019-05-21,16745.69876055181
2019-05-22,16579.958360712604
2019-05-23,16272.196980266615
2019-05-24,16322.586066778586
2019-05-28,16132.635395127629
2019-05-29,16021.517861171753
2019-05-30,16104.141338465784
2019-05-31,15819.122648908004
2019-06-03,15689.61622183263
2019-06-04,16195.920771141124
2019-06-05,16322.68330193265
2019-06-06,16431.883745612067
2019-06-07,16696.522501675325
2019-06-10,16847.71795233392
2019-06-11,16893.399356416914
2019-06-12,16881.94087566339
2019-06-13,17043.959147720394
2019-06-14,17065.860240303937
2019-06-17,16976.348392327272
2019-06-18,17149.484125196246
2019-06-19,17152.724626042913
2019-06-20,17478.481084018233
2019-06-21,17478.753529607035
2019-06-24,17597.5695280821
2019-06-25,17537.688938795334
2019-06-26,17456.26741881962
2019-06-27,17508.6800475393
2019-06-28,17646.15314706846
2019-07-01,17668.87001089028
2019-07-02,17817.724198811473
2019-07-03,17943.2571525316
2019-07-05,17815.562309398185
2019-07-08,17616.945528628527
2019-07-09,17555.125132024063
2019-07-10,17674.01160417416
2019-07-11,17680.494375359114
2019-07-12,17851.112933306897
2019-07-15,17860.528345921186
2019-07-16,17802.632994748747
2019-07-17,17767.727009091886
2019-07-18,17930.242933584534
2019-07-19,17811.2393313762
2019-07-22,17805.140546025745
2019-07-23,18026.299600998354
2019-07-24,18091.349141517992
2019-07-25,17933.884269563147
2019-07-26,18011.21534264329
2019-07-29,18006.599563167936
2019-07-30,18074.030752428505
2019-07-31,17752.120059656754
2019-08-01,17844.031567630107
2019-08-02,17662.014129582927
2019-08-05,17393.883271124905
2019-08-06,17593.690744538177
2019-08-07,17830.087107675434
2019-08-08,18266.74148731761
2019-08-09,18028.34040216714
2019-08-12,17697.742544557925
2019-08-13,18039.769791567447
2019-08-14,17357.08632586124
2019-08-15,17351.363574959818
2019-08-16,17664.420701970565
2019-08-19,17982.04861388076
2019-08-20,17853.556935012195
2019-08-21,18122.6089502251
2019-08-22,18083.94185082922
2019-08-23,17528.327711112226
2019-08-26,17710.022067603622
2019-08-27,17642.108531407957
2019-08-28,17842.341771204756
2019-08-29,18136.95313552402
2019-08-30,18115.8546659957
2019-09-03,17985.799193965137
2019-09-04,18235.44129060334
2019-09-05,18524.12368527712
2019-09-06,18576.574197463367
2019-09-09,18587.374890843057
2019-09-10,18604.20820675407
2019-09-11,18735.090011463268
2019-09-12,18856.208312675153
2019-09-13,18895.88696878772
2019-09-16,18949.016592938162
2019-09-17,19010.36596785558
2019-09-18,18925.29925671037
2019-09-19,18992.019279490825
2019-09-20,19119.96235761355
2019-09-23,19189.001641738967
2019-09-24,19171.953000061432
2019-09-25,18965.038827473876
2019-09-26,18939.623767686535
2019-09-27,18898.01219740847
2019-09-30,19078.126636138153
2019-10-01,18734.879159475953
2019-10-02,18327.858017363735
2019-10-03,18427.866943578305
2019-10-04,18766.75928236962
2019-10-07,18676.28884596543
2019-10-08,18384.57553054079
2019-10-09,18526.196264636146
2019-10-10,18667.8142166887
2019-10-11,18945.091045014233
2019-10-14,18948.971835625238
2019-10-15,19205.826081281226
2019-10-16,19289.497859848132
2019-10-17,19412.42989979659
2019-10-18,19440.614074996764
2019-10-21,19540.59267756083
2019-10-22,19532.014740913655
2019-10-23,19502.364268734655
2019-10-24,19585.292723159295
2019-10-25,19679.00774149831
2019-10-28,19660.36553034272
2019-10-29,19588.572305335616
2019-10-30,19651.620783452367
2019-10-31,19613.294706062028
2019-11-01,19883.675911929306
2019-11-04,19875.00183586653
2019-11-05,19822.80608422951
2019-11-06,19893.4351843234
2019-11-07,19860.254615451504
2019-11-08,19874.609227887162
2019-11-11,19816.974039943678
2019-11-12,19894.551007086142
2019-11-13,19847.41317666777
2019-11-14,19940.396113715495
2019-11-15,19987.77790685781
2019-11-18,20021.955607182274
2019-11-19,19991.65772738505
2019-11-20,19825.721498496925
2019-11-21,19709.343309425887
2019-11-22,19770.633745946692
2019-11-25,19921.58814006366
2019-11-26,20074.15981165294
2019-11-27,20123.909820936413
2019-11-29,20097.65687486672
2019-12-02,19891.973919497665
2019-12-03,19847.804425246
2019-12-04,19969.260475958574
2019-12-05,20089.394817818473
2019-12-06,20232.67320588699
2019-12-09,20090.205352250265
2019-12-10,20011.947632385985
2019-12-11,20159.09718384938
2019-12-12,20500.348601253867
2019-12-13,20468.417094658816
2019-12-16,20693.128741348737
2019-12-17,20720.084564579916
2019-12-18,20630.002946795346
2019-12-19,20682.08455443293
2019-12-20,20888.87164896539
2019-12-23,20817.402914675044
2019-12-24,20918.53445454012
2019-12-26,21107.822114861938
2019-12-27,21028.13726148699
2019-12-30,20897.17063428096
2019-12-31,20999.18586033873
2020-01-02,20969.82016140599
2020-01-03,20711.927567662886
2020-01-06,20618.72263005692
2020-01-07,20630.432911068427
2020-01-08,20403.73924210325
2020-01-09,20278.46949087641
2020-01-10,20093.695363714276
2020-01-13,20335.33772925132
2020-01-14,20449.347569927824
2020-01-15,20461.045952515145
2020-01-16,20560.296638212727
2020-01-17,20453.869284959397
2020-01-21,19940.36873257872
2020-01-22,19760.25312335843
2020-01-23,19904.505061475702
2020-01-24,19484.616366768998
2020-01-27,18887.97252431158
2020-01-28,19443.97024913286
2020-01-29,19351.30014364203
2020-01-30,19498.178784061114
2020-01-31,18741.8241264996
2020-02-03,19107.179096680797
2020-02-04,19647.442963721478
2020-02-05,19659.29023699232
2020-02-06,19793.775470075216
2020-02-07,19900.026990190217
2020-02-10,19981.146466569277
2020-02-11,19882.134982928947
2020-02-12,19871.64449441289
2020-02-13,20007.986245458353
2020-02-14,20109.803491914707
2020-02-18,20424.07387135191
2020-02-19,20564.891170465347
2020-02-20,20697.94340493944
2020-02-21,20992.400609807817
2020-02-24,21243.77297676298
2020-02-25,20853.25682796201
2020-02-26,20951.472927621664
2020-02-27,20934.849410273633
2020-02-28,20258.14391054839
2020-03-02,20316.169463856055
2020-03-03,20925.071189205377
2020-03-04,20974.115815860205
2020-03-05,21365.87346726757
2020-03-06,21384.42458495022
2020-03-09,21394.204332695583
2020-03-10,21011.445195003198
2020-03-11,20904.400722687125
2020-03-12,20302.254245712094
2020-03-13,20037.645697699954
2020-03-16,19755.79915988641
2020-03-17,19972.343788631715
2020-03-18,19692.258880054687
2020-03-19,19572.297728513764
2020-03-20,19898.926576513666
2020-03-23,20575.20020572632
2020-03-24,21162.042078645394
2020-03-25,20912.68503540493
2020-03-26,21010.58852018503
2020-03-27,20897.892789254987
2020-03-30,20997.678365614735
2020-03-31,20776.846915569346
2020-04-01,20914.812740321646
2020-04-02,21050.754960878636
2020-04-03,21109.344426510157
2020-04-06,21255.930234422554
2020-04-07,21135.73907349326
2020-04-08,21065.050723628017
2020-04-09,21268.708219272867
2020-04-13,21366.086249055337
2020-04-14,21428.56062625662
2020-04-15,21525.426478655543
2020-04-16,21544.744958483374
2020-04-17,21356.599630341956
2020-04-20,21451.73446932523
2020-04-21,21440.67768450904
2020-04-22,21556.5832137386
2020-04-23,21642.316962692534
2020-04-24,21606.36053960358
2020-04-27,21473.124877413837
2020-04-28,21496.213635354787
2020-04-29,21523.098023655653
2020-04-30,21261.38243864545
2020-05-01,21353.783833607213
2020-05-04,21415.293326170955
2020-05-05,21465.177736625436
2020-05-06,21264.294753438164
2020-05-07,21530.32715477261
2020-05-08,21411.331091004402
2020-05-11,21305.411400531728
2020-05-12,21389.93846224178
2020-05-13,21544.24705757325
2020-05-14,21680.97873847943
2020-05-15,21752.686339960084
2020-05-18,21557.66865279726
2020-05-19,21717.451830520433
2020-05-20,21743.56884757862
2020-05-21,21561.1163970023
2020-05-22,21668.716276143106
2020-05-26,21339.209082783684
2020-05-27,21366.68056593294
2020-05-28,21383.085029546295
2020-05-29,21599.301336718516
2020-06-01,21535.15209384852
2020-06-02,21422.922987984126
2020-06-03,22000.030344159408
2020-06-04,21862.456153942756
2020-06-05,22605.258369834344
2020-06-08,23035.79844036716
2020-06-09,22777.8185604746
2020-06-10,22493.26170656011
2020-06-11,21173.09252327873
2020-06-12,21418.55606933405
2020-06-15,21703.659960837325
2020-06-16,22135.92903693287
2020-06-17,22142.507411852486
2020-06-18,22269.79209512165
2020-06-19,22187.78109630316
2020-06-22,22567.147660117967
2020-06-23,22698.39500219749
2020-06-24,22174.133936973238
2020-06-25,22416.36801189844
2020-06-26,21985.20607403137
2020-06-29,22178.649340273074
2020-06-30,22598.327838505247
2020-07-01,22850.375887991413
2020-07-02,22960.10539450719
2020-07-06,23385.005444938295
2020-07-07,23174.727490594294
2020-07-08,23543.789269909303
2020-07-09,23683.468702665738
2020-07-10,23726.694132036173
2020-07-13,23119.82372979918
2020-07-14,23298.183195548245
2020-07-15,23404.184934171913
2020-07-16,23197.43091998946
2020-07-17,23276.30663614565
2020-07-20,23885.188924268772
2020-07-21,23697.602301584855
2020-07-22,23810.673049630685
2020-07-23,23330.70576043782
2020-07-24,23162.10903989295
2020-07-27,23467.02582603232
2020-07-28,23181.85672062728
2020-07-29,23377.6385050729
2020-07-30,23215.933380557202
2020-07-31,23282.90545256176
2020-08-03,23284.846380893618
2020-08-04,23463.7599385753
2020-08-05,23709.543768763342
2020-08-06,23751.782929341087
2020-08-07,23812.696582992747
2020-08-10,24001.577167216685
2020-08-11,23928.967094271924
2020-08-12,24143.199424322433
2020-08-13,24127.538952044626
2020-08-14,24133.219801465366
2020-08-17,24291.22363917584
2020-08-18,24311.75025160448
2020-08-19,24235.315274429187
2020-08-20,24207.621940873672
2020-08-21,24218.38480784973
2020-08-24,24519.4682544028
2020-08-25,24539.262346396874
2020-08-26,24726.325706537293
2020-08-27,24676.438539356717
2020-08-28,24851.67163972194
2020-08-31,24695.800279490904
2020-09-01,24994.744484520397
2020-09-02,25343.00749451586
2020-09-03,24693.702299114375
2020-09-04,24571.23768632054
2020-09-08,24185.69722032144
2020-09-09,24499.69658572403
2020-09-10,24237.96203684316
2020-09-11,24338.444497818185
2020-09-14,24743.380901030254
2020-09-15,24814.95000918546
2020-09-16,24886.733278172345
2020-09-17,24969.530379922162
2020-09-18,24830.78923978292
2020-09-21,24018.224106370668
2020-09-22,24023.645652630323
2020-09-23,23431.189813023986
2020-09-24,23546.454871247945
2020-09-25,23671.64276106585
2020-09-28,24079.52347570339
2020-09-29,23938.208623768074
2020-09-30,24004.180066767614
2020-10-01,24038.15020381558
2020-10-02,24198.63716271161
2020-10-05,24612.290928260227
2020-10-06,24232.883091335574
2020-10-07,24718.453634151392
2020-10-08,24969.216953554682
2020-10-09,25161.633488441803
2020-10-12,25200.026754680388
2020-10-13,24953.557755700436
2020-10-14,25034.972127261437
2020-10-15,25028.896200996434
2020-10-16,25059.791380095237
2020-10-19,24834.805103535033
2020-10-20,24885.68339755026
2020-10-21,24858.87107336797
2020-10-22,25034.44403685014
2020-10-23,25135.015551049255
2020-10-26,24579.608875188766
2020-10-27,24352.693927400152
2020-10-28,23661.32854214399
2020-10-29,23937.468822610965
2020-10-30,23718.66551441895
2020-11-02,24020.76595350393
2020-11-03,24541.699226578614
2020-11-04,24809.13010252866
2020-11-05,25317.49143310729
2020-11-06,25270.34310600541
2020-11-09,25549.090635393255
2020-11-10,25649.606171718413
2020-11-11,25749.923021537652
2020-11-12,25500.29616755332
2020-11-13,25872.438392435364
2020-11-16,26252.08450441549
2020-11-17,26219.63257060874
2020-11-18,26047.711961635912
2020-11-19,26165.839161254124
2020-11-20,26052.51300476567
2020-11-23,26313.402609261484
2020-11-24,26666.773651273586
2020-11-25,26637.280185353717
2020-11-27,26703.616841254512
2020-11-30,26407.48994126836
2020-12-01,26553.093548743338
2020-12-02,26586.85180835916
2020-12-03,26659.11317366105
2020-12-04,26961.676478503472
2020-12-07,26891.51065445049
2020-12-08,27006.160751182317
2020-12-09,26951.64275626262
2020-12-10,26959.910729959272
2020-12-11,26866.48252603328
2020-12-14,26736.038528034645
2020-12-15,27162.99278487613
2020-12-16,27135.38729147562
2020-12-17,27314.92328377635
2020-12-18,27204.012535911545
2020-12-21,27160.429853284582
2020-12-22,27139.96013879028
2020-12-23,27357.722025345873
2020-12-24,27373.28262244363
2020-12-28,27273.458737893303
2020-12-29,27174.678428591305
2020-12-30,27775.934384687414
2020-12-31,27796.345986551743
2021-01-04,27344.04050144654
2021-01-05,27626.1133969156
2021-01-06,28399.77630903534
2021-01-07,28848.170076752875
2021-01-08,28876.197109268473
2021-01-11,28810.271344741104
2021-01-12,29123.60706621991
2021-01-13,29027.176015226018
2021-01-14,29261.22807508893
2021-01-15,28859.080681061114
2021-01-19,29107.05009540303
2021-01-20,29287.19681381682
2021-01-21,29112.278338826414
2021-01-22,29130.376538161476
2021-01-25,29069.217902629603
2021-01-26,28890.180398796456
2021-01-27,28214.873325825913
2021-01-28,28439.022809479346
2021-01-29,27871.4981559407
2021-02-01,28419.983584862952
2021-02-02,28973.66043765862
2021-02-03,29031.496971924094
2021-02-04,29568.311750145436
2021-02-05,29785.167645123583
2021-02-08,30286.495466000804
2021-02-09,30361.0513965095
2021-02-10,30258.30417706604
2021-02-11,30236.92049194948
2021-02-12,30443.36059539246
2021-02-16,30492.80455653533
2021-02-17,30390.089097981967
2021-02-18,30082.392117385993
2021-02-19,30528.161117656622
2021-02-22,30385.72764583079
2021-02-23,30335.632968068356
2021-02-24,30977.730342579805
2021-02-25,30059.45202049268
2021-02-26,29842.00857105193
2021-03-01,30789.109513756375
2021-03-02,30442.881048319145
2021-03-03,30228.707256138332
2021-03-04,30597.782165847933
2021-03-05,31216.628516156685
2021-03-08,30831.38510082197
2021-03-09,30848.95855066804
2021-03-10,31030.67095036455
2021-03-11,31458.577871352667
2021-03-12,31339.453528810245
2021-03-15,31265.99598020956
2021-03-16,31154.02962591799
2021-03-17,31368.133410153492
2021-03-18,31005.295621862995
2021-03-19,30932.842159067863
2021-03-22,30755.84006496439
2021-03-23,30113.954831489285
2021-03-24,30482.977123875047
2021-03-25,30238.767570669872
2021-03-26,30762.40223473689
2021-03-29,30885.658907304492
2021-03-30,30520.764594380315
2021-03-31,30627.71872274188
2021-04-01,30817.35002814334
2021-04-05,30759.853971126446
2021-04-06,30831.19236020793
2021-04-07,30843.742964430025
2021-04-08,30932.350006387973
2021-04-09,30935.41325915577
2021-04-12,30978.78174020737
2021-04-13,31206.107463675096
2021-04-14,31570.231224454856
2021-04-15,31871.630221432966
2021-04-16,31964.346924313726
2021-04-19,31937.847421123573
2021-04-20,32033.34699425313
2021-04-21,32023.629250917707
2021-04-22,32046.21720174982
2021-04-23,32196.502095546497
2021-04-26,32197.340492942738
2021-04-27,32244.68509711567
2021-04-28,32246.393162510052
2021-04-29,32435.227896110606
2021-04-30,32308.664833573213
2021-05-03,32644.76080163828
2021-05-04,32880.83692911901
2021-05-05,32880.625439574025
2021-05-06,33105.73936646226
2021-05-07,33358.66968014506
2021-05-10,33340.74031334914
2021-05-11,33332.37296167718
2021-05-12,33025.274824293745
2021-05-13,32772.925208173336
2021-05-14,33020.17427761568
2021-05-17,33188.571690808065
2021-05-18,33078.64096137047
2021-05-19,32652.89535287054
2021-05-20,32650.54126996983
2021-05-21,32853.590923958895
2021-05-24,33130.40191472861
2021-05-25,32983.25973775771
2021-05-26,32947.92237441457
2021-05-27,32926.12327255684
2021-05-28,32926.12327255684
2021-06-01,32915.767259893095
2021-06-02,32921.56399154073
2021-06-03,32903.81100240141
2021-06-04,32922.67490825006
2021-06-07,32916.20043158409
2021-06-08,32929.16402883309
2021-06-09,32916.141852883964
2021-06-10,32936.363345451886
2021-06-11,32922.80850158448
2021-06-14,32902.443757222085
2021-06-15,32895.660112246565
2021-06-16,32840.79695314175
2021-06-17,32840.79695314175
2021-06-18,32791.11514068099
2021-06-21,32805.44223587282
2021-06-22,32843.52835064138
2021-06-23,32797.79849822207
2021-06-24,32805.41483057957
2021-06-25,32797.7976139892
2021-06-28,32820.66624016769
2021-06-29,32813.04070813407
2021-06-30,32965.75729796502
2021-07-01,33151.630629539424
2021-07-02,32885.350001016646
2021-07-06,33124.03791881084
2021-07-07,33230.50313449441
2021-07-08,32963.91018758964
2021-07-09,32804.608853825834
2021-07-12,32884.06092805705
2021-07-13,33281.85285699758
2021-07-14,32961.70722349709
2021-07-15,33147.55771922921
2021-07-16,33227.43266305281
2021-07-19,33334.05884805621
2021-07-20,33414.16373175488
2021-07-21,33253.76741463574
2021-07-22,33333.76977197518
2021-07-23,33360.467360358445
2021-07-26,33146.7897288579
2021-07-27,33040.299865723806
2021-07-28,32854.23675283213
2021-07-29,32615.67851431289
2021-07-30,32800.545840604456
2021-08-02,32721.086609066966
2021-08-03,32747.537126328647
2021-08-04,32853.39892542427
2021-08-05,32853.39892542427
2021-08-06,33224.46493403871
2021-08-09,33357.73433547698
2021-08-10,33411.15793764878
2021-08-11,33277.50350468748
2021-08-12,33357.53088042929
2021-08-13,33037.048359635526
2021-08-16,33090.19670670269
2021-08-17,33489.19512915133
2021-08-18,33489.19512915133
2021-08-19,33810.31134807597
2021-08-20,33729.65499799134
2021-08-23,33326.82612106665
2021-08-24,33273.436356132435
2021-08-25,33220.09509700241
2021-08-26,33406.65684205984
2021-08-27,33112.671567735604
2021-08-30,33112.671567735604
2021-08-31,32776.77273195176
2021-09-01,32828.46854708318
2021-09-02,32996.83962363426
2021-09-03,32564.150566815166
2021-09-07,32223.329263684656
2021-09-08,32552.4893457164
2021-09-09,33058.05225590415
2021-09-10,32668.406288475813
2021-09-13,32933.83717193778
2021-09-14,33485.80874301621
2021-09-15,33292.02270195057
2021-09-16,33110.71425912487
2021-09-17,32914.73281626938
2021-09-20,33498.9164406686
2021-09-21,33445.536716364826
2021-09-22,33742.37155445659
2021-09-23,32614.90377218077
2021-09-24,32206.38438225438
2021-09-27,31590.054190570252
2021-09-28,30596.483114528754
2021-09-29,30956.052383702423
2021-09-30,30477.53215046098
2021-10-01,30710.758865846376
2021-10-04,30134.48606165154
2021-10-05,30223.669703370422
2021-10-06,30327.17426797621
2021-10-07,30632.854719251474
2021-10-08,30323.265987851333
2021-10-11,29991.880544805237
2021-10-12,30140.94498870326
2021-10-13,30422.795236553615
2021-10-14,31082.71062385327
2021-10-15,31126.749849296637
2021-10-18,31028.67689156447
2021-10-19,31277.044300059566
2021-10-20,31643.06363019991
2021-10-21,31794.03283627756
2021-10-22,32150.229036664714
2021-10-25,32186.87432203672
2021-10-26,32458.009480412486
2021-10-27,32387.457276743604
2021-10-28,32657.32134958069
2021-10-29,33034.7259504739
2021-11-01,32866.24178134526
2021-11-02,32963.13167882822
2021-11-03,33437.16430908537
2021-11-04,34278.75097290801
2021-11-05,34313.49911802093
2021-11-08,34429.18112848542
2021-11-09,34046.08317892968
2021-11-10,32996.304561314755
2021-11-11,33149.807465126716
2021-11-12,33811.42351637912
2021-11-15,33678.657103790036
2021-11-16,34349.54505425935
2021-11-17,34246.11423127967
2021-11-18,34509.64716553019
2021-11-19,34810.617494802864
2021-11-22,33951.50356370346
2021-11-23,33487.94508091633
2021-11-24,33728.579589942005
2021-11-26,32697.59747675508
2021-11-29,33688.89940842449
2021-11-30,34003.784808412325
2021-12-01,34234.935003771454
2021-12-02,34273.17756779701
2021-12-03,34613.84625076637
2021-12-06,34245.947498541944
2021-12-07,34019.357862071156
2021-12-08,33444.15694309135
2021-12-09,33670.110542155715
2021-12-10,33574.831899940495
2021-12-13,34047.68127645012
2021-12-14,33508.65762338908
2021-12-15,34426.752076343095
2021-12-16,33416.71811422124
2021-12-17,33110.619072209556
2021-12-20,32591.67600623186
2021-12-21,33516.683080731375
2021-12-22,34074.172978536895
2021-12-23,34414.74637951954
2021-12-27,35087.6226910845
2021-12-28,35142.063387295515
2021-12-29,35174.004418459925
2021-12-30,35013.489050106036
2021-12-31,34824.31648478441
2022-01-03,35426.70663806131
2022-01-04,35081.71045713473
2022-01-05,33974.49896511554
2022-01-06,33871.73894017494
2022-01-07,33466.58109961645
2022-01-10,33402.8330822369
2022-01-11,33837.132105012184
2022-01-12,34015.36021234312
2022-01-13,33201.8987293103
2022-01-14,33122.11041052067
2022-01-18,32913.68217591859
2022-01-19,33069.77154803588
2022-01-20,32932.16671970014
2022-01-21,32893.56647949438
2022-01-24,32741.834629800942
2022-01-25,32783.07057886073
2022-01-26,32630.756388407008
2022-01-27,32592.33535371146
2022-01-28,32536.84574416661
2022-01-31,32281.66394510935
2022-02-01,32185.628551747664
2022-02-02,32048.56846315583
2022-02-03,31869.898472562567
2022-02-04,31842.031762475486
2022-02-07,31855.967179425188
2022-02-08,31911.702795477668
2022-02-09,32117.556409510216
2022-02-10,31795.647125126587
2022-02-11,32115.327340085496
2022-02-14,32172.670826621717
2022-02-15,31820.212768192745
2022-02-16,31909.307928331345
2022-02-17,32191.517028963874
2022-02-18,32274.064089343898
2022-02-22,32480.82969324896
2022-02-23,32531.729946016865
2022-02-24,32460.46311188191
2022-02-25,32593.59101002584
2022-02-28,33007.55916958629
2022-03-01,34054.54321508178
2022-03-02,34866.746891648516
2022-03-03,35251.68531406413
2022-03-04,36370.5541434352
2022-03-07,36811.20474984681
2022-03-08,37448.01491310141
2022-03-09,36611.335807403026
2022-03-10,36749.29705862801
2022-03-11,36653.11366445826
2022-03-14,36296.22177567847
2022-03-15,35851.9385925709
2022-03-16,35904.0244220036
2022-03-17,35988.97570917044
2022-03-18,35790.47943208613
2022-03-21,36738.730015775036
2022-03-22,36664.81652543791
2022-03-23,37352.737945134344
2022-03-24,37210.85983310404
2022-03-25,37464.28709308758
2022-03-28,36330.724641478504
2022-03-29,36486.58214558108
2022-03-30,36994.66409295387
2022-03-31,36644.02287189278
2022-04-01,36885.152523826924
2022-04-04,37175.5549577935
2022-04-05,37048.58887564238
2022-04-06,37150.70588670377
2022-04-07,37273.4318356443
2022-04-08,37604.351772811686
2022-04-11,37749.438582577175
2022-04-12,38000.77975315054
2022-04-13,38077.45862688264
2022-04-14,38044.99778635634
2022-04-18,38189.087838445266
2022-04-19,37790.66988747484
2022-04-20,37833.08099245916
2022-04-21,37773.3066290485
2022-04-22,37580.90492137649
2022-04-25,37850.41124132608
2022-04-26,36532.94254547575
2022-04-27,36730.14684542447
2022-04-28,37599.886145035154
2022-04-29,36293.01577948275
2022-05-02,36600.12459392457
2022-05-03,36568.215127847565
2022-05-04,36473.24354077214
2022-05-05,36628.26913351513
2022-05-06,36686.07059512045
2022-05-09,36552.80908639382
2022-05-10,36520.19078493903
2022-05-11,36624.44869516509
2022-05-12,36673.36855924698
2022-05-13,36527.53767377158
2022-05-16,36530.2859934283
2022-05-17,36277.80313702523
2022-05-18,36399.280814722406
2022-05-19,36302.504704900784
2022-05-20,36359.50274003877
2022-05-23,36196.23498417442
2022-05-24,36202.27200979832
2022-05-25,36227.77274513493
2022-05-26,36134.32565730159
2022-05-27,36088.852166781544
2022-05-31,36146.15997965012
2022-06-01,36413.64083121698
2022-06-02,37053.9488661671
2022-06-03,36653.16929927393
2022-06-06,36785.10318704385
2022-06-07,37219.44526550211
2022-06-08,36627.884615705036
2022-06-09,35814.34526163293
2022-06-10,34785.10901600043
2022-06-13,33666.35095191871
2022-06-14,33524.36673179741
2022-06-15,33893.662624051256
2022-06-16,32909.22979510326
2022-06-17,33174.362782573786
2022-06-21,33071.43632644058
2022-06-22,33030.246750569015
2022-06-23,33061.729911129325
2022-06-24,32998.76390874373
2022-06-27,32946.08766041666
2022-06-28,33121.25759888714
2022-06-29,33296.16884907226
2022-06-30,33196.50331582798
2022-07-01,33296.39594096231
2022-07-05,33735.89081280498
2022-07-06,33878.98164957592
2022-07-07,33889.98701011483
2022-07-08,33867.96158685157
2022-07-11,34228.52493255862
2022-07-12,34217.552116010345
2022-07-13,34151.61045794515
2022-07-14,34371.31781610314
2022-07-15,34184.700182607536
2022-07-18,33957.2753053259
2022-07-19,34911.551191065504
2022-07-20,35256.518499781174
2022-07-21,35536.0924190176
2022-07-22,35212.26544750651
2022-07-25,35248.82927636865
2022-07-26,34947.864113726384
2022-07-27,35771.09153894173
2022-07-28,36256.526950187785
2022-07-29,36897.16385942383
2022-08-01,36920.69609871981
2022-08-02,36701.32921183642
2022-08-03,37254.06544759145
2022-08-04,37297.49915781493
2022-08-05,37060.16739375385
2022-08-08,36997.883417165554
2022-08-09,36547.457738402125
2022-08-10,37531.43887892553
2022-08-11,37315.094941008574
2022-08-12,37974.93598033425
2022-08-15,38199.711153099524
2022-08-16,38201.89846564111
2022-08-17,37822.3898445223
2022-08-18,37875.40774246874
2022-08-19,37228.05780527448
2022-08-22,36393.179730226424
2022-08-23,36372.12625654293
